player_name,player_id,season,season_type,team,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
Tyus Jones,jonesty01,2023,RS,MEM,4139,1940,1.646826946097967,-1.070506493849114,.5763204522488532,1.026963970984114,-3.106692723498041,-2.079728752513927,1.611928431710971,-1.611172705237235,.0007557264737361,2.691793118165108,2.691793118165108,0,1.014274488233913,-1.376216297059224,-.3619418088253108,-1.144474371695522
DeAndre Jordan,jordade01,2023,PO,DEN,20,10,-17.10896348535674,-10.89682803797219,-28.00579152332893,-10.28559807258524,25.48309650755448,15.19749843496924,-16.87080077229213,-4.024146463418666,-20.8949472357108,-.0947445939457245,0,-.0947445939457245,-17.71229742028425,-8.853795041704993,-26.56609246198924,-.7571360066431265
DeAndre Jordan,jordade01,2023,RS,DEN,1223,586,-4.743170767912539,-1.392195960319955,-6.135366728232494,-4.249161613311323,-3.608364944379939,-7.857526557691263,-4.933431389095305,-1.953839008473943,-6.887270397569248,-1.241472424530567,-1.241472424530567,0,-4.742768171869404,-2.221840246107562,-6.964608417976966,.3690647630905442
Cory Joseph,josepco01,2023,RS,DET,2543,1227,.1729588099596774,-1.806681154694566,-1.633722344734889,.3056946028211132,.0994552175770045,.4051498203981177,.2529457258727311,-1.457686303675677,-1.204740577802946,.9542622113999556,.9542622113999556,0,-.4869300599758327,-1.884765980517293,-2.371696040493125,-1.366225657224241
Nikola Jovic,jovicni01,2023,PO,MIA,22,10,6.011447297820713,-3.981835762004824,2.029611535815888,4.017186126648327,-5.413435483638762,-1.396249356990435,5.879133621605631,-4.575340069010255,1.303793552595376,.0213793014843396,0,.0213793014843396,4.152791139560827,-10.93132682751975,-6.778535687958922,.2226934592574768
Nikola Jovic,jovicni01,2023,RS,MIA,422,204,-3.541825489530132,-.884295431328435,-4.426120920858567,-3.605486012993563,-.8558163215274787,-4.461302334521041,-3.758371966947588,-.9528058299349909,-4.711177796882579,-.2057637431875443,-.2057637431875443,0,-2.999505879393521,-.3913553819205997,-3.390861261314121,.8123277459171419
Johnny Juzang,juzanjo01,2023,RS,UTA,508,232,-4.660471115100758,-4.136384893231083,-8.79685600833184,-8.440961220712706,-2.891430586302577,-11.33239180701528,-5.741072685054037,-4.099356933060759,-9.840429618114795,-.8320709516251613,-.8320709516251613,0,-4.660233396868973,-4.26045073202457,-8.920684128893544,-.8656222267728131
Mfiondu Kabengele,kabenmf01,2023,RS,BOS,71,36,-4.365165562751079,-5.45159061840513,-9.816756181156208,-.4393312041388034,-7.669573854714643,-8.108905058853447,-3.865656358945826,-6.326214395172261,-10.19187075411809,-.1349265868041144,-.1349265868041144,0,-1.969068001575525,-5.498520532194772,-7.467588533770297,-1.299453975208361
Frank Kaminsky,kaminfr01,2023,RS,ATL,376,176,-1.674030153742315,-7.105015827306307,-8.779045981048622,-1.691569501528799,-2.985704352181246,-4.677273853710045,-1.790292032639917,-6.660271795818435,-8.450563828458352,-.5087699029788517,-.5087699029788517,0,-1.539368856733607,-6.269498579043161,-7.808867435776769,-.6138981306347677
Frank Kaminsky,kaminfr01,2023,RS,HOU,123,59,-.1703722620575698,5.745108859971866,5.574736597914296,-2.162335183204918,-1.712058783324614,-3.874393966529533,-.5346753479770177,4.655450966877199,4.120775618900181,.2039340256979237,.2039340256979237,0,.6804254245932554,.2412951542988397,.9217205788920951,-1.409741327599961
Trevor Keels,keelstr01,2023,RS,NYK,19,8,-12.51341597397563,-11.56720495458694,-24.08062092856257,-39.69611081090618,-19.75418061017053,-59.45029142107671,-19.09259624764084,-14.09811162022653,-33.19070786786737,-.1247778640955304,-.1247778640955304,0,-13.8392488609351,-14.61086662068511,-28.45011548162022,.4314240360373531
Luke Kennard,kennalu01,2023,PO,MEM,227,107,4.453409615314953,4.675908186546295,9.129317801861248,17.58875009539151,7.627675638164679,25.21642573355619,7.552579344899383,5.557135212196854,13.10971455709624,.8873132237362146,0,.8873132237362146,6.012859390862522,3.297462739720935,9.310322130583456,-.6222513344064037
Luke Kennard,kennalu01,2023,RS,MEM,1242,590,2.982307768186204,-1.81897703103866,1.163330737147544,6.012344999023032,-2.528687789093629,3.483657209929403,3.796965340034533,-2.130899708558347,1.666065631476187,1.319119133730239,1.319119133730239,0,2.405541458781985,-1.444206186861336,.9613352719206492,-.7741829481159812
Luke Kennard,kennalu01,2023,RS,LAC,1506,725,-1.736329081746886,-1.043510012959589,-2.779839094706475,-.1436107642427675,4.548883363661816,4.405272599419049,-1.510159075320068,.0567125013695568,-1.453446573950511,.4793162892400358,.4793162892400358,0,-1.972033653179329,-.6752537762448522,-2.647287429424181,-.0573165534230101
Walker Kessler,kesslwa01,2023,RS,UTA,3600,1703,.0636474869266727,3.231839408142754,3.295486895069427,1.284962232703393,1.464516304731742,2.749478537435136,.3008674947575564,3.100686479150561,3.401553973908117,5.318936375818899,5.318936375818899,0,-.2945941283208753,2.156583790017697,1.861989661696822,-.4903835441680505
Braxton Key,keybr01,2023,RS,DET,21,9,2.494051280101144,-1.302747199384217,1.191304080716927,-15.90508176232875,2.5234604667412,-13.38162129558755,-1.138963954250693,-.4785970179851271,-1.61756097223582,.0052312004007111,.0052312004007111,0,-1.928587065959548,-3.898158901696918,-5.826745967656465,.6069091848437057
Louis King,kinglo02,2023,RS,PHI,63,29,3.757770482215422,-8.712657705065874,-4.954887222850452,10.41124162975241,-4.147347536134394,6.263894093618013,5.301960388612734,-8.355715021623073,-3.053754633010339,-.0044866361062436,-.0044866361062436,0,3.742883679979514,-4.72207907098228,-.9791953910027664,-.1719558339943082
Corey Kispert,kispeco01,2023,RS,WAS,4370,2093,-.4123893701351865,-1.705047030958426,-2.117436401093612,-.4936191713762131,-2.993404155723547,-3.48702332709976,-.4491121108625845,-2.068879127072042,-2.517991237934627,.246903257209432,.246903257209432,0,-.5947389470710867,-1.831863255005178,-2.426602202076265,-.3450589872635327
Maxi Kleber,klebima01,2023,RS,DAL,1915,930,-2.932216888074311,-.2276728714667614,-3.159889759541072,-2.467578879706663,.4456725410165581,-2.021906338690105,-3.036843772361738,-.0773830341020375,-3.114226806463775,-.1718627725798519,-.1718627725798519,0,-2.880967307589075,-.1634063925549709,-3.044373700144046,-.5593619969737554
Nathan Knight,knighna01,2023,PO,MIN,11,5,-24.57204287404466,10.25079931814345,-14.32124355590121,-12.7010478571472,-1.844623116487832,-14.54567097363504,-23.54098074615606,8.484139764781897,-15.05684098137416,-.0328373835228439,0,-.0328373835228439,-16.18678100184059,3.287188912149565,-12.89959208969103,1.393133959796768
Nathan Knight,knighna01,2023,RS,MIN,644,291,-1.703789579936231,-1.857844680924269,-3.561634260860499,-2.730960414255613,-2.079874893542954,-4.810835307798567,-2.012503577139189,-2.035489867312126,-4.047993444451315,-.1937121934821207,-.1937121934821207,0,-2.896481552569139,-2.54838294397927,-5.444864496548409,.5245144048807217
Kevin Knox II,knoxke01,2023,RS,POR,784,359,-1.928468709156457,-5.422192534915451,-7.350661244071907,-4.131706715744285,-4.074116770420139,-8.205823486164425,-2.470676362291629,-5.409090097413317,-7.879766459704946,-.9423219415148377,-.9423219415148377,0,-1.831436882018661,-6.371637625933212,-8.203074507951873,.2948470424040328
Kevin Knox II,knoxke01,2023,RS,DET,1278,593,-2.353757076109765,-1.585132488412054,-3.938889564521819,-3.678847911210719,1.940428309858963,-1.738419601351756,-2.729517261772801,-.8824472067602724,-3.611964468533074,-.2622133840291408,-.2622133840291408,0,-2.602893366107828,-2.186140605513711,-4.789033971621539,.552395078023703
Christian Koloko,kolokch01,2023,RS,TOR,1680,802,-3.00709729927937,1.347410429411511,-1.659686869867859,-1.179925235546477,5.632777644862543,4.452852409316066,-2.835916358596309,2.313505041030536,-.5224113175657732,.9099883996226914,.9099883996226914,0,-3.250155396318421,1.576008632141776,-1.674146764176645,-.1657964814329368
John Konchar,konchjo01,2023,PO,MEM,106,49,-4.34275312361938,4.380804611007544,.0380514873881648,-10.77843683786068,8.034610093967339,-2.743826743893342,-5.864248191136988,5.371140385369112,-.4931078057678757,.058263760519378,0,.058263760519378,-5.603905223704988,2.003509432526243,-3.600395791178745,.1226919143039357
John Konchar,konchjo01,2023,RS,MEM,3199,1494,-1.184190338868921,3.232947443123031,2.048757104254111,1.041391984632798,2.658317899236839,3.699709883869637,-.786355706812448,3.261341969930223,2.474986263117775,3.983966859997523,3.983966859997523,0,-.8895941031086239,3.719483829967593,2.829889726858969,.0324291334724885
Furkan Korkmaz,korkmfu01,2023,PO,PHI,22,11,-6.578468410245862,-10.20539867781113,-16.783867088057,-5.133091690379002,-4.790914969155786,-9.924006659534788,-6.65631698659524,-9.726775099587751,-16.38309208618299,-.0804471193894493,0,-.0804471193894493,-3.627161927258465,-11.88658310289192,-15.51374503015039,1.916829249191407
Furkan Korkmaz,korkmfu01,2023,RS,PHI,758,353,-2.338493680338865,-.5437879779830737,-2.882281658321939,-4.502420153563658,3.746686250521436,-.7557339030422212,-2.985230256517032,.3105411594288905,-2.674689097088141,.0135508417202244,.0135508417202244,0,-3.182102716205981,-1.694424901474548,-4.876527617680528,-.0944860991007352
Luke Kornet,kornelu01,2023,PO,BOS,62,30,7.685808956490124,.7941871848997251,8.479996141389849,6.114059202401307,-4.848485009310311,1.265574193090996,7.8109273054803,-.358813835153116,7.452113470327184,.1599836199294665,0,.1599836199294665,6.172576245183333,-.0515789430899801,6.120997302093352,-.652369182313507
Luke Kornet,kornelu01,2023,RS,BOS,1694,804,-.5011353992470441,2.297698121610477,1.796562722363433,-.7386456781840429,1.357090303263337,.6184446250792943,-.6198801830175888,2.19008790237934,1.570207719361751,1.761871384030204,1.761871384030204,0,-.8379920479159941,1.427876773580257,.5898847256642628,-.5855757036921856
