player_name,player_id,season,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
Udoka Azubuike,azubuud01,2023,785,359,-4.874673937775604,.9773707444830617,-3.897303193292543,-6.307297756725848,-1.959777078006001,-8.267074834731849,-5.493599497286098,.4640158033353149,-5.029583693950785,-.415657157600146,-.415657157600146,0,-5.84438993562847,-1.403634727020598,-7.248024662649068,-.4533801753688804
Marvin Bagley III,baglema01,2023,2066,990,-1.946089427390797,.9687331265485137,-.977356300842283,-1.359777315217291,-1.741586886536766,-3.101364201754057,-1.879529078751795,.5236729826932356,-1.355856096058559,.7014038971897659,.7014038971897659,0,-2.058638876714762,-.4180715716638961,-2.476710448378658,-.3978134350883638
Patrick Baldwin Jr.,baldwpa01,2023,507,237,-2.486838693907656,-1.619963786965999,-4.106802480873655,-5.969645529337856,-3.029091376317074,-8.99873690565493,-3.362754823870962,-2.00296893451375,-5.365723758384712,-.3177539882895493,-.325050358742497,.0072963704529478,-1.744674586630276,-2.557617670471762,-4.302292257102038,.3579637197297984
LaMelo Ball,ballla01,2023,2757,1268,1.809106732183256,-.3432390825609024,1.465867649622353,2.645597543866783,-3.246044775139783,-.6004472312729998,2.20976901687341,-.9604108508402718,1.249358166033138,2.626676617875035,2.626676617875035,0,2.690822070678245,-.1148634441514248,2.575958626526821,1.535373027913015
Mo Bamba,bambamo01,2023,1613,779,-1.40887948257352,-1.203808181066254,-2.612687663639774,1.55392738085977,1.103185184736814,2.657112565596583,-.8556658877860803,-.8025363483629986,-1.658202236149079,.4380573471107594,.4654959381810617,-.0274385910703023,-.8842336662248816,-1.615223920303732,-2.499457586528614,-.3907051547005189
Paolo Banchero,banchpa01,2023,5096,2430,-1.577601541389234,-.8625137983528107,-2.440115339742045,-.5159227387861209,-4.499790892609806,-5.015713631395927,-1.398526353024321,-1.674392051926285,-3.072918404950606,-.4019162042163685,-.4019162042163685,0,-1.599392764765862,-1.838570018118067,-3.43796278288393,.394933718444824
Desmond Bane,banede01,2023,4448,2072,2.95339963758993,-.3015846182628274,2.651815019327103,3.63281983318198,1.515441292176074,5.148261125358053,3.268386342736907,.0171895102671604,3.285575853004068,6.414727949153775,6.23097534896006,.1837526001937152,2.56344739715838,.2218682005289862,2.785315597687366,.6493861210840132
Dalano Banton,bantoda01,2023,588,279,-.9529880300059289,-1.50290323565127,-2.4558912656572,-4.542558301565875,-.7543761228056414,-5.296934424371516,-1.769694425062362,-1.448068642396259,-3.217763067458621,-.0665427519385655,-.0665427519385655,0,-1.619307253043621,-.9918321308845639,-2.611139383928184,-.0626911360616492
Dominick Barlow,barlodo01,2023,893,408,-2.050776471720438,.3378522185962213,-1.712924253124216,-3.189684643524659,-.3858541060840989,-3.575538749608758,-2.371222044038891,.3210111548358405,-2.05021088920305,.145352567261191,.145352567261191,0,-3.731828443595437,-.2990194145666465,-4.030847858162084,-.2194086918533349
Harrison Barnes,barneha02,2023,6075,2858,.5484136570537202,.6432273911670973,1.191641048220818,.6840806706619053,-.5611502692125011,.1229304014494041,.5755314523343312,.4467746728881541,1.022306125222485,5.525312034937931,5.440316279150256,.0849957557876754,.4484048061617032,.1466786433712035,.5950834495329067,.1635628557379356
Scottie Barnes,barnesc01,2023,5507,2678,-.4131395274535113,.4023671491366333,-.010772378316878,2.448686946440974,.8051440365417769,3.25383098298275,.1454738210137743,.5010887356443061,.6465625566580804,4.622454654511773,4.622454654511773,0,.8421961154909146,1.39050778663502,2.232703902125935,-.3984863341104492
RJ Barrett,barrerj01,2023,5830,2852,-.2848285808375445,-1.95366715441468,-2.238495735252224,-1.844399444131172,-4.118302541233925,-5.962701985365096,-.6655558200797748,-2.534871988280529,-3.200427808360304,-.6543633438748411,-.6448344823818952,-.0095288614929458,-.1446620098073111,-2.06259692667164,-2.207258936478951,.5095512886669015
Will Barton,bartowi01,2023,2072,993,-1.683610831866503,-4.069637536729568,-5.753248368596071,-4.81720215246414,-.6411817555679457,-5.458383908032086,-2.439859200223946,-3.596310072430646,-6.036169272654591,-1.658092957997951,-1.658092957997951,0,-1.924654945910618,-3.406209039488866,-5.330863985399485,-.3871302596134046
Charles Bassey,bassech01,2023,1093,508,-1.914769079796923,.2881986110607999,-1.626570468736123,-.6840471720808466,2.303785053968698,1.619737881887851,-1.714507279364916,.8348436328413523,-.8796636465235635,.4854711948630838,.4854711948630838,0,-2.605797573780821,-.5348540273799738,-3.140651601160795,.1487546539519274
Keita Bates-Diop,bateske01,2023,3121,1452,-1.035667385849649,-.1153283297091088,-1.150995715558758,-2.206486404780344,.6298352401070252,-1.576651164673319,-1.285099374275849,.1051469628170012,-1.179952411458847,1.162992219540689,1.162992219540689,0,-2.193980607960131,-.8932617038930695,-3.0872423118532,-.0100111045198393
Nicolas Batum,batumni01,2023,3802,1801,-.9591101225146819,.2210505046766032,-.7380596178380788,.5032900151700429,1.900510973978979,2.403800989149022,-.7184414746804224,.5807796143377405,-.1376618603426819,2.403454281074191,2.529244148129148,-.1257898670549567,-1.047081795054031,.5206257843633845,-.5264560106906461,.2415386144237191
Darius Bazley,bazleda01,2023,1308,616,-3.474285901945898,3.260744433392126,-.2135414685537725,-3.757882115452512,1.148642234640217,-2.609239880812295,-3.754295082772463,3.003817902885459,-.750477179887004,.627357692927103,.627357692927103,0,-2.839166562497103,1.841015704057372,-.9981508584397316,-.0839127797820801
Bradley Beal,bealbr01,2023,3414,1673,2.354546732451607,-1.419353660114675,.9351930723369317,2.588109345141195,-.6793267019225405,1.908782643218654,2.542021104766994,-1.343630801910005,1.198390302856989,3.350537504877601,3.350537504877601,0,2.294246277605517,-1.379994515884182,.914251761721335,-.5890550681418183
Malik Beasley,beaslma01,2023,4649,2184,.3702504636811588,-1.686471710168345,-1.316221246487186,-1.731090508819823,-1.427581247158647,-3.15867175597847,-.0538275777755225,-1.733631069992723,-1.787458647768246,1.07466439767401,1.247658603808844,-.1729942061348339,.3337630097879593,-1.727697017626783,-1.393934007838823,.4301825027927138
MarJon Beauchamp,beaucma01,2023,1516,706,-3.490659439028984,-1.589848373638111,-5.080507812667094,-3.522196743101219,-2.313237720209536,-5.835434463310755,-3.704641142776829,-1.884929729417813,-5.589570872194643,-1.028317234270168,-1.013818589422858,-.0144986448473096,-2.775904303184141,-1.763968712889612,-4.539873016073754,.5174981228347357
Davis Bertans,bertada01,2023,1028,492,.2443575935462698,-.9556570762659978,-.7112994827197281,-2.372613468244117,-.397768895517889,-2.770382363762006,-.304728431390196,-.866932867076281,-1.171661298466477,.3978665619525488,.3978665619525488,0,-.0486196481996892,-1.803406858579319,-1.852026506779008,.4265973077290013
Patrick Beverley,beverpa01,2023,3786,1816,-2.766292526534282,.4390340459619723,-2.32725848057231,-1.511022526206814,-.5772524544111866,-2.088274980618001,-2.666322365760734,.2374127531651679,-2.428909612595566,.3174100935422911,.3174100935422911,0,-3.069057933365686,1.340703553048374,-1.728354380317312,-.7454791180513953
Saddiq Bey,beysa01,2023,4830,2262,1.391856905812939,-2.41583446634414,-1.023977560531202,2.376681652224173,-2.143474863225409,.2332067889987647,1.71735811178166,-2.465008292734866,-.747650180953206,2.304523591525324,2.54149850861123,-.2369749170859054,1.442269823447201,-2.518050935664031,-1.07578111221683,-.0629041965703473
Khem Birch,birchkh01,2023,331,162,-6.395070713724278,-.828044422452019,-7.223115136176298,-2.418090057539573,2.65208365627489,.2339935987353163,-5.977237363645425,-.1597952533239685,-6.137032616969394,-.2782265768985578,-.2782265768985578,0,-5.993606639289424,-.1766995740842017,-6.170306213373626,-.6200683815192243
Goga Bitadze,bitadgo01,2023,955,457,-.0254119260157123,1.413128750288671,1.387716824272959,-1.111232945807397,4.895418575818232,3.784185630010836,-.2244429513654662,2.261654284755807,2.037211333390341,1.12137481117325,1.12137481117325,0,-.6982529359131828,.559136787028925,-.1391161488842579,-.017096149517128
Bismack Biyombo,biyombi01,2023,1973,952,-4.124234488990604,.6042880035742543,-3.519946485416349,-.1424065479765881,.9277873980004019,.7853808500238141,-3.562918489574878,.6664498206744796,-2.896468668900398,-.0765500494337167,.2201048958049665,-.2966549452386832,-3.544934246504632,.2941842234649991,-3.250750023039633,-.3771017778281064
Buddy Boeheim,boehebu01,2023,187,90,-2.425154649482067,-2.662931065536922,-5.088085715018989,-.9821998787317828,6.265986881296389,5.283787002564607,-2.242735165048266,-.8993678051355705,-3.142102970183837,-.0178974459369079,-.0178974459369079,0,-3.133906834388275,-2.051503684984076,-5.185410519372351,-.600618211531022
Bogdan Bogdanovic,bogdabo01,2023,3514,1665,2.73476345387873,-.2701389054848562,2.464624548393874,3.923084521812306,-1.896882815755103,2.026201706057204,3.124371914344818,-.6079765847720299,2.516395329572788,4.483068004565025,3.412333329511534,1.070734675053492,3.511212284148565,-.4983678597449639,3.012844424403601,-.4519537953379378
Bojan Bogdanovic,bogdabo02,2023,3990,1893,1.827660733329943,-3.147190243378025,-1.319529510048082,1.789942930744905,-3.217317540109309,-1.427374609364404,2.020225972220112,-3.304338230457104,-1.284112258236992,1.425745199529035,1.425745199529035,0,1.618641033384249,-3.544770896317246,-1.926129862932997,.7113740082870152
Bol Bol,bolbo01,2023,3165,1505,-3.055740322668365,-1.634186412128698,-4.689926734797063,-3.612906307469006,-.1923640461580021,-3.805270353627008,-3.32424325038009,-1.430233719075666,-4.754476969455757,-1.540100231472973,-1.540100231472973,0,-4.368983896422332,-2.355411981519846,-6.724395877942177,.0629934333651831
Leandro Bolmaro,bolmale01,2023,147,68,-11.5718090295038,7.469440395559976,-4.102368633943827,-6.476216346814329,10.25127737007006,3.77506102325573,-11.23272417469151,8.549398329448261,-2.683325845243251,.0023519928851215,.0023519928851215,0,-8.807227306387762,4.35362774414482,-4.453599562242943,1.694172478650376
Devin Booker,bookede01,2023,4744,2294,5.610795653660642,.0066937375529701,5.617489391213612,6.063819643431305,-1.918827982328272,4.144991661103034,6.035159655266344,-.4018607142466579,5.633298941019685,9.976605747239869,6.774171577942362,3.202434169297508,5.565704197872691,.4093748779210005,5.97507907579369,.6400817370053854
Brandon Boston Jr.,bostobr01,2023,531,249,.9388733427821451,-1.053259072020565,-.1143857292384194,-3.102282307593971,-3.217371190870149,-6.31965349846412,.1907257693566312,-1.540670921944342,-1.34994515258771,.1753518857188374,.2123793162152115,-.0370274304963741,-1.103934421479682,-1.579443234089313,-2.683377655568995,-.0964737215945818
Chris Boucher,bouchch01,2023,3125,1523,.4686805457594587,.1619129161016454,.6305934618611041,-3.068906418139305,.2495888714632651,-2.819317546676039,-.2577336140343551,.1801988543397722,-.0775347596945829,2.068211748199354,2.068211748199354,0,.3615741865114117,.252778477673402,.6143526641848137,-.4076152322589452
James Bouknight,bouknja01,2023,1097,515,-3.536147801868858,-2.396566415949262,-5.93271421781812,-4.093545718357949,1.485049578585902,-2.608496139772047,-3.783533355616731,-1.706690448898041,-5.490223804514772,-.7202880309869246,-.7202880309869246,0,-3.629405314481025,-2.194114243797777,-5.823519558278802,.0400938712161615
Jamaree Bouyea,bouyeja01,2023,138,71,-7.919871584873825,1.204595046191273,-6.715276538682552,-2.886767988037618,-5.500783312034392,-8.38755130007201,-7.346493010483185,-.1231328884506779,-7.469625898933862,-.1666925850946868,-.1666925850946868,0,-6.954276907192711,.5292793704292222,-6.424997536763489,-2.348689725377959
Tony Bradley,bradlto01,2023,80,33,-.7479642024511296,-7.309986496772465,-8.057950699223596,-2.155537295042457,6.446825091252533,4.291287796210076,-1.043003197759264,-4.905968768209277,-5.948971965968541,-.0543712279890297,-.0543712279890297,0,-1.346231313165569,-4.363547529000438,-5.709778842166006,.9584005033888354
Malaki Branham,branhma01,2023,3370,1550,-3.000751238634392,-4.312574617760056,-7.313325856394449,-1.022512526290488,-1.206678083570933,-2.229190609861421,-2.703606819575889,-3.873396788440017,-6.577003608015908,-3.044534185288785,-3.044534185288785,0,-2.754301710518516,-3.89011700275609,-6.644418713274606,.6036979230212441
Jarrell Brantley,brantja01,2023,80,39,5.785799591425214,2.2122250626033,7.998024654028514,.3800915479517478,9.763755005151802,10.14384655310355,5.046027145765664,3.998610802256565,9.044637948022229,.2327417877595438,.2327417877595438,0,2.453143899412733,-1.078211924264529,1.374931975148204,-.8367424981089433
Christian Braun,braunch01,2023,2793,1346,-1.781822198898183,.6086104374663484,-1.173211761431834,-6.188520261776262,1.828090655983029,-4.360429605793233,-2.82538970074125,.884003804367899,-1.941385896373351,.5614405189511988,.3381892300760556,.2232512888751433,-2.481570258248456,.322588259847146,-2.158981998401309,-.798348162736135
Mikal Bridges,bridgmi01,2023,6380,3120,1.655482896019102,.4728892085984623,2.128372104617565,-.470840102986144,-1.039380719179099,-1.510220822165243,1.310233124350813,.1687578964589995,1.478991020809812,6.726075251504328,6.769777563518939,-.0437023120146117,1.621579911836837,.8274912828480273,2.449071194684865,.2069348996928438
Oshae Brissett,brissos01,2023,2306,1083,-1.850856838287898,-1.338052324898813,-3.188909163186711,-.2681411909142318,.8436172501661992,.5754760592519673,-1.627160588820406,-.9252097059694264,-2.552370294789833,.1088416427961021,.1088416427961021,0,-.9440281006103267,-1.748248039492284,-2.692276140102611,-.3308821350109075
Malcolm Brogdon,brogdma01,2023,4576,2210,2.683622431552597,-1.201549837082282,1.482072594470315,-.6218391498285146,1.673965618502763,1.052126468674248,2.093246916737745,-.717992273774866,1.375254642962879,4.63782009452276,4.052390183922615,.5854299106001453,1.912092132894726,-.7109530231207234,1.201139109774003,-.4126148722194261
Dillon Brooks,brookdi01,2023,5051,2381,-2.005069157616338,1.236000335269441,-.7690688223468967,-2.413620956165954,3.208746363013223,.7951254068472691,-2.219846149766139,1.673709223796497,-.5461369259696415,2.664251277515165,3.011435198889768,-.3471839213746025,-2.23994538965955,2.143311810027464,-.0966335796320863,.0477057052135018
Bruce Brown,brownbr01,2023,5508,2676,-.3527212810015263,.7907599256821694,.438038644680643,-4.774175622257184,.1180060954875087,-4.656169526769676,-1.336682987015915,.6824902476751836,-.6541927393407315,2.882059010308864,1.706538236726647,1.175520773582217,-.8623750563389246,.627093569425331,-.2352814869135937,-1.032281814036879
Greg Brown III,browngr01,2023,203,93,-8.878743230781337,.6509477676075062,-8.22779546317383,-12.97231681567432,15.5362928826891,2.56397606701478,-10.28623817329215,3.831082700731142,-6.45515547256101,-.1767643895365368,-.1767643895365368,0,-10.20501554922271,1.599927423124942,-8.605088126097774,.5511320109357072
Jaylen Brown,brownja02,2023,6459,3113,.7071589763269438,.2773310707776107,.9844900471045543,-2.085565243004039,.6766184433693468,-1.408946799634693,.0743157033608428,.3361093909816754,.4104250943425182,5.097857486815938,4.113274537086488,.9845829497294499,1.119212575788855,.580191029295075,1.699403605083931,1.121750009735028
Kendall Brown,brownke03,2023,98,40,-3.47684736973092,2.712366338428132,-.7644810313027879,-6.060526849268007,10.46646730219621,4.4059404529282,-4.203081377494073,4.567946383904982,.3648650064109082,.0650991599538412,.0650991599538412,0,-3.686400559847765,4.067034962955599,.3806344031078339,2.430922546016416
Moses Brown,brownmo01,2023,623,294,.9306422608604854,2.341532273863378,3.272174534723864,1.817892064817185,2.585037992122971,4.402930056940155,1.199326020449359,2.55081618889493,3.750142209344289,.9827196893847159,.9827196893847159,0,.5130665344029514,1.286623300263793,1.799689834666745,.4832370911599072
Sterling Brown,brownst02,2023,60,24,-6.287675376170939,5.180499131264979,-1.10717624490596,.1013669104537069,4.403217282895763,4.504584193349469,-5.337340331492854,5.348337672631732,.0109973411388786,.034118381885595,.034118381885595,0,-5.226833767547384,2.727500057896764,-2.49933370965062,.9270672575756603
Troy Brown Jr.,browntr01,2023,4221,1984,-1.655679921176404,1.025784658589564,-.6298952625868398,-1.071739454303312,-1.488603430240495,-2.560342884543807,-1.645021619849987,.5522047419174353,-1.092816877932552,1.667488456087358,1.603032727425501,.0644557286618566,-1.985126767927386,.6020626368149009,-1.383064131112485,-.7230646660394568
Jalen Brunson,brunsja01,2023,5693,2822,5.102973971043309,.2023933657760182,5.305367336819327,6.712815188429582,-5.25455528468246,1.458259903747124,5.719031210310895,-.9395751501830487,4.779456060127846,10.86302983448704,8.139908770226009,2.723121064261031,6.222380098752269,-.1403402733291797,6.082039825423089,-.9620707421962343
Thomas Bryant,bryanth01,2023,2300,1081,-.6600066041649977,-1.287078245817163,-1.94708484998216,-.5227012433454992,-3.061791572844637,-3.584492816190136,-.6704122146269329,-1.74111059813819,-2.411522812765123,.1665260194999895,.1665260194999895,0,-1.476653548980498,-1.199449419294965,-2.676102968275463,-.0526987233196651
Reggie Bullock,bullore01,2023,4789,2364,-2.544811868364611,-1.84365370842596,-4.388465576790572,-2.051034994464315,-2.215052190426893,-4.266087184891208,-2.617448724044203,-2.009099881039443,-4.626548605083647,-2.242379232391418,-2.242379232391418,0,-2.826965855553564,-1.50737720036972,-4.334343055923283,-.9342746807873246
Alec Burks,burksal01,2023,2413,1122,2.76500772938119,-.3181167147303532,2.446891014650836,2.684358702393925,1.465845988841657,4.150204691235581,2.989408987734287,.0893532751733276,3.078762262907615,3.360856491103124,3.360856491103124,0,2.438216521983783,-.5312905198522792,1.906926002131504,.7324821932760415
Deonte Burton,burtode02,2023,14,6,-8.789805564621332,-1.629600128252342,-10.41940569287367,30.68396425235847,3.21961853910227,33.90358279146074,-1.059006500092687,-.6788657299409324,-1.73787223003362,.003150778190726,.003150778190726,0,-1.977034135392752,-2.280795730012963,-4.257829865405715,1.708746092968665
Jared Butler,butleja02,2023,165,77,1.657469486981799,.3703744009464087,2.027843887928207,-2.485611078951583,-.3615090252144009,-2.847120104165984,.895016735982333,.2311840139341621,1.126200749916495,.1532127314327114,.1532127314327114,0,2.066089867677968,-1.633575469170801,.4325143985071673,.6195001497071295
Jimmy Butler,butleji01,2023,5581,2763,6.702554905555483,1.220903506444371,7.923458411999855,.9159991814039512,-1.835105033776531,-.9191058523725801,5.913287696767692,.6434076829043315,6.556695379672024,13.15483939639143,10.11131550547146,3.043523890919964,5.154290622111604,1.231976014315111,6.386266636426715,-.439799492922522
John Butler Jr.,butlejo01,2023,483,221,-6.337844681158964,-.810640112377645,-7.14848479353661,-3.786183783461102,-1.734165011789057,-5.520348795250159,-6.175755427733963,-.9570829041621904,-7.132838331896153,-.4924149996225253,-.4924149996225253,0,-6.044805127759794,-2.208547953938545,-8.253353081698339,-.3611909004717915
Jamal Cain,cainja01,2023,514,240,1.379646719132595,.1242122272770211,1.503858946409616,-.5056402941072513,4.570806817955979,4.065166523848728,1.07392656809667,1.04580089005245,2.119727458149121,.5964499274837277,.5964499274837277,0,.7456944873023836,1.059622892109024,1.805317379411407,.0273438674835577
Kentavious Caldwell-Pope,caldwke01,2023,6007,2881,-.2950974753648219,1.131097012915539,.8359995375507169,5.078063167172577,-.2345174598621889,4.843545707310389,.7881113456957382,.9113323087721191,1.699443654467857,6.611680029351385,5.806717687723491,.8049623416278948,1.233070757698599,1.019884803568057,2.252955561266657,.8503882630022542
Facundo Campazzo,campafa01,2023,108,52,-6.507695619725832,10.99058720439104,4.482891584665206,-10.29883113076751,11.97487579072009,1.676044659952582,-7.719295748661312,11.90239644164374,4.183100692982426,.184819988965606,.184819988965606,0,-6.584083272544687,9.085988156147634,2.501904883602947,.484017526423097
Vlatko Cancar,cancavl01,2023,1865,899,-.9681822873838866,-.8167226915361975,-1.784904978920084,-4.499730065683365,-.7162342482620563,-5.215964313945422,-1.773195730687213,-.8585317698183492,-2.631727500505562,.0492727601814633,.2075339265923115,-.1582611664108483,-1.775628004830596,-1.974862764522043,-3.750490769352639,-.5726477058690284
Clint Capela,capelca01,2023,4036,1881,.1621435283091362,3.292244942475725,3.45438847078486,2.094039483370932,-2.064411417577524,.0296280657934079,.5505562800816315,2.390614919132341,2.941171199213972,5.449733934425085,5.030833721376478,.4189002130486067,.7764673324433691,2.423705253663322,3.200172586106691,-.4576479433735986
Vernon Carey Jr.,careyve01,2023,61,28,-7.087091295194972,2.088393426151614,-4.998697869043358,-25.62125327173382,17.59823595477809,-8.023017316955734,-11.42294101617223,5.436756118769904,-5.986184897402324,-.0464829482620676,-.0464829482620676,0,-10.10655753378936,.9932595204345517,-9.113298013354806,.5504111224762761
Jevon Carter,carteje01,2023,3979,1859,-1.272768548166333,-.3159040514027708,-1.588672599569104,-2.964016163771127,3.309109416885934,.345093253114806,-1.703187557058472,.3665323541172189,-1.336655202941253,1.32853876124304,1.422951684704613,-.0944129234615726,-1.443031571999832,.2701867136499941,-1.172844858349838,-.742787941263184
Michael Carter-Williams,cartemi01,2023,90,44,-1.785477698455004,-10.97680614320127,-12.76228384165628,-4.51255848219358,-13.23280300453374,-17.74536148672731,-2.414260479439208,-12.10882144882198,-14.52308192826118,-.2655305047729157,-.2655305047729157,0,-.8409611948274482,-10.45633275412917,-11.29729394895662,.4731568643582745
Wendell Carter Jr.,cartewe01,2023,3527,1690,-1.339684056815255,1.259747199356504,-.0799368574587516,-.5525353086746072,1.909485489134622,1.356950180460015,-1.222126350738901,1.468128721665794,.2460023709268933,2.583435885661541,2.583435885661541,0,-1.554739330262523,1.038983691146751,-.5157556391157723,.0065951259575818
Alex Caruso,carusal01,2023,3274,1575,-.5065177338839173,5.950555655646772,5.444037921762856,1.220685711196765,5.310545673048612,6.531231384245377,-.1425846404510475,6.135890365780181,5.993305725329135,7.042185440695751,7.042185440695751,0,-.2598504445047289,6.36303831326715,6.103187868762422,.2351878783217143
Justin Champagnie,champju01,2023,88,44,3.872878144937392,-3.501793281609519,.3710848633278742,4.951565719270347,-7.810666297857748,-2.859100578587401,4.256994318833978,-4.678081847284787,-.4210875284508068,.0500572426457373,.1025184962529536,-.0524612536072164,2.280052271524898,-5.414586942740713,-3.134534671215815,-1.177103796756764
Julian Champagnie,champju02,2023,696,320,-.6911733475450612,-2.856846175132458,-3.548019522677519,-.2715560421217172,-2.666274078551619,-2.937830120673337,-.5791553507763268,-2.927044422849626,-3.506199773625952,-.1402957172219092,-.1402957172219092,0,-.5735477744458347,-3.39843632326626,-3.971984097712095,.3431653802883143
